Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
JPN,Japan,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.7,..,1.7,..,1.8,..,1.8,..,1.9,..,1.9,..,2,..,2.12,..,2.063,..,..,..,..,..
KAZ,Kazakhstan,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,3.975899935,3.838900089,3.907500029,3.765899897,3.603699923,3.635,3.639,3.301,3.528,3.201,3.292,3.302,3.612,3.539,3.6,3.7,3.88,3.877,3.7,3.8,..,..
KEN,Kenya,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.0451,..,..,0.137799993,..,0.132,..,..,..,..,..,..,0.14,..,0.139,..,..,..,..,..,..,..
KGZ,Kyrgyz Republic,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,3.37409997,3.412400007,3.349499941,3.118400097,3.096400023,3.208,3.293,3.058,3.01,2.875,2.823,2.679,2.6,2.6,2.5,..,2.39,2.301,..,..,..,..
KHM,Cambodia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,0.106700003,0.103799999,0.104800001,..,..,..,0.297,0.296,0.16,..,..,..,..,..,..,..,0.227,..,..,..
KIR,Kiribati,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.193499997,0.176100001,0.185800001,0.130099997,..,..,..,..,0.296,..,..,..,..,..,0.23,..,0.297,..,..,..,..,..
KNA,St. Kitts and Nevis,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.899999976,..,..,..,..,1.07,..,1.186,..,..,1.0952,..,..,..,..,..,..,..,..,..,..,..
KOR,"Korea, Rep.",SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.8,0.9,1,1,1.1,1.1,1.2,1.2,1.3,1.3,1.3,1.4,1.5,1.57,1.71,..,..,..,1.967,..,..,..
KSV,Kosovo,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KWT,Kuwait,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.1831,..,..,..,..,1.783,..,1.89,..,..,..,1.525,..,..,..,1.8,..,..,..,1.793,..,..
LAC,Latin America & Caribbean,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.352514302,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.160602349,..,..
LAO,Lao PDR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.234300003,..,..,..,..,..,0.586,..,..,..,..,..,..,..,0.35,0.272,..,..,..,..,..,..
LBN,Lebanon,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,1.325899959,..,1.862200022,..,..,..,2.1,..,..,..,3.253,..,..,..,2.36,3.254,..,..,3.54,..,..
LBR,Liberia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,0.023,..,..,..,..,..,..,0.03,..,..,..,0.014,..,..,..
LBY,Libya,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.07099998,..,..,1.440799952,..,..,..,1.29,..,..,..,..,..,..,1.25,..,..,..,..,1.9,..,..
LCA,St. Lucia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.349999994,0.393299997,..,0.54400003,..,0.56,..,0.473,..,5.17,..,..,0.473,..,..,..,..,..,..,..,..,..
LIC,Low income,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.151405023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.187723948,..,..
LIE,Liechtenstein,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LKA,Sri Lanka,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,0.1461,0.230299994,..,..,..,..,0.365,0.428,..,..,..,0.55,..,0.492,..,..,..,..,..
LMC,Lower middle income,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.587641337,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.761699617,..,..
LMY,Low & middle income,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.047732499,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.095819504,..,..
LSO,Lesotho,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.043000002,..,..,0.0504,..,0.054,..,..,..,..,..,..,..,0.05,..,..,..,..,..,..,..,..
LTU,Lithuania,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,4.02699995,3.904900074,3.927999973,3.977600098,4.091100216,4.061,4.099,4.128,4.12,4.151,4.01,4.027,..,3.973,..,..,3.95,4.034,3.664,..,..,..
LUX,Luxembourg,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,2,2,2.1,2.1,2.2,2.2,2.3,2.4,2.4,2.5,2.5,2.5,2.6,2.7,2.73,2.852,..,2.862,..,..,..,..
LVA,Latvia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,4.1177001,4.046299934,3.601700068,3.197499991,3.060199976,2.976,2.994,2.96,3.061,3.177,3.204,2.914,..,3.008,..,..,3.14,3.039,..,2.988,..,..
MAC,"Macao SAR, China",SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAF,St. Martin (French part),SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAR,Morocco,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,0.214399993,0.362800002,..,..,0.46,..,..,..,0.483,..,..,0.51,..,..,0.564,..,0.62,..,..
MCO,Monaco,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,3,..,..,5.81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MDA,Moldova,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,3.550199986,3.484100103,3.509599924,3.555399895,3.56430006,3.513,3.562,3.582,3.631,3.245,3.18,2.694,..,2.636,..,..,2.66,2.668,..,..,..,..
MDG,Madagascar,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.1197,..,..,..,..,0.272,0.107,..,..,..,..,0.087,0.14,..,0.29,..,..,0.161,..,..,..,..
MDV,Maldives,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.069799997,..,..,0.191400006,..,0.4,..,..,..,..,0.777,..,..,..,0.92,..,..,1.595,..,..,..,..
MEX,Mexico,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1,1.1,1.3,1.4,1.5,1.6,1.6,1.4,1.2,1.7,1.98,1.5,1.5,1.5,2.893,..,..,..,..,..,..,..
MHL,Marshall Islands,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,0.422,..,..,..,0.47,..,..,..,..,..,..,..,0.559,..,..,..
MIC,Middle income,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.156542561,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.242299249,..,..
MKD,"Macedonia, FYR",SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,2.167700052,2.342400074,2.371000052,2.342900038,2.315099955,2.297,2.251,2.249,2.246,2.211,2.201,2.191,..,..,..,..,2.5463,..,..,..,..,..
MLI,Mali,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.051399998,..,..,..,0.046999998,0.043,0.063,..,..,..,0.044,..,..,..,0.08,..,..,0.074,0.049,..,..,..
MLT,Malta,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,2.259200096,2.446199894,2.421799898,2.452526093,..,..,..,2.465,2.607,2.591,2.654,2.926,..,3.183,..,..,3.88,3.351,..,3.073,..,..
MMR,Myanmar,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.078400001,..,..,..,..,0.293,..,..,..,0.297,0.302,..,..,..,0.36,..,..,..,0.457,..,..,..
MNA,Middle East & North Africa,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.575357368,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4578959,..,..
MNE,Montenegro,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.03,1.986,..,..,..,..
MNG,Mongolia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,2.538399935,2.694900036,2.618000031,..,..,..,..,..,2.433,2.54,..,..,2.63,..,..,..,..,..,2.763,..,..,..
MNP,Northern Mariana Islands,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,0.445,..,..,..,..,..,..,..,..,..,..,..,..
MOZ,Mozambique,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.012179,..,..,..,..,..,..,..,..,..,0.024,..,..,..,0.03,..,0.027,..,..,..,..,..
MRT,Mauritania,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.062700003,..,..,0.0634,..,0.138,..,..,..,..,..,..,..,..,0.11,..,..,..,..,0.13,..,..
MUS,Mauritius,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.810800016,0.835099995,0.84740001,0.844099999,0.845499992,0.85,..,..,..,..,..,..,..,..,1.06,..,..,..,..,..,..,..
MWI,Malawi,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.0219,..,..,0.027799999,..,..,..,..,..,..,..,..,..,0.011,0.02,..,..,..,0.019,..,..,..
MYS,Malaysia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.391900003,0.392800003,0.41139999,0.430999994,0.449200004,0.478,0.496,0.658,..,0.683,0.702,..,0.71,..,..,..,..,..,0.941,..,..,..
MYT,Mayotte,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NAM,Namibia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,0.231399998,0.231600002,..,..,..,..,0.295,..,..,..,..,..,..,0.3,..,..,0.374,..,..,..,..
NCL,New Caledonia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,1.982,..,..,..,..,..,..,..,..,..,..,..,..
NER,Niger,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.0184,..,0.0272,..,0.022500001,..,0.024,0.035,0.033,..,..,..,0.033,..,0.02,..,..,..,0.019,..,..,..
NGA,Nigeria,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,0.185000002,0.192000002,..,..,..,..,..,..,0.269,..,..,0.28,..,..,..,..,0.395,..,..,..
NIC,Nicaragua,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.657100022,..,..,..,..,0.82,..,0.856,..,..,..,..,..,0.37,..,..,..,..,..,..,..,..
NIU,Niue,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,1.5,..,..,..,..,..,..,..,2,..,4,..,..,..,..,..
NLD,Netherlands,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,2.5,2.6,..,..,..,..,..,..,2.9,3.1,3.2,3.3,3.1,3.1,..,3.71,..,3.921,..,..,..,..
NOR,Norway,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,2.6,2.6,2.6,2.7,2.8,2.8,2.5,2.7,2.8,2.9,3,3.1,3.1,..,..,3.77,3.889,4.076,..,..,..
NPL,Nepal,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.050700001,0.062100001,0.0757,0.073700003,..,0.04,0.04,0.04,0.04,..,..,0.052,..,..,0.21,..,..,..,..,..,..,..
NRU,Nauru,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,1.454545,..,..,..,..,..,..,..,..,0.77,..,..,..,0.714,..,..,..
NZL,New Zealand,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.9,1.9,1.9,1.9,2,2,2,2.2,2.2,2.2,2.2,2.2,2.13,2.2,..,..,..,2.384,..,..,..,..
OMN,Oman,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.610899985,..,..,0.884199977,..,..,..,1.3,1.33,..,..,..,1.257,..,1.319,1.67,..,1.84,1.901,..,..,..
PAK,Pakistan,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.461800009,0.479699999,0.503099978,0.518100023,0.595399976,..,..,0.57,..,..,..,0.662,..,..,0.739,0.8,..,0.777,..,0.813,..,..
PAN,Panama,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.639999986,..,..,1.779399991,..,1.668,1.17,..,..,..,1.5,..,..,..,..,..,..,..,..,..,..,..
PER,Peru,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.064499974,..,1.029999971,..,..,0.98,..,0.932,..,1.17,..,..,..,..,..,..,..,..,..,0.92,..,..
PHL,Philippines,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.118699998,..,0.108400002,..,..,..,1.23,1.24,..,..,0.585,..,1.15,..,1.153,..,..,..,..,..,..,..
PLW,Palau,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,1.111,..,1.58,..,..,..,..,..,1.3,..,..,..,..,..
PNG,Papua New Guinea,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.072700001,..,..,..,..,..,..,..,0.073,..,0.05,..,..,..,..,..,..,..,0.053,..,..,..
POL,Poland,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,2.1,2.2,2.2,2.2,2.3,2.3,2.4,2.4,2.3,2.3,2.2,2.3,2.3,2.5,..,1.97,2.012,..,2.144,..,..,..
PRI,Puerto Rico,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,1.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PRK,"Korea, Dem. Rep.",SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,2.97,..,..,..,..,..,..,..,3.29,..,..,..,..,..,..,..,..
PRT,Portugal,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,2.8,2.8,2.9,2.9,2.9,2.9,3,3,3.1,3.1,3.2,3.2,3.3,3.3,..,3.44,..,..,..,3.755,..,..
PRY,Paraguay,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.649999976,0.812699974,..,..,0.280099988,0.73,..,1.098,..,..,1.17,..,1.11,..,..,..,..,..,..,..,..,..
PYF,French Polynesia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,1.697,..,..,..,..,..,..,..,..,..,..,..
QAT,Qatar,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.5,..,..,..,..,..,1.26,1.26,..,..,..,2.217,..,..,..,2.64,2.757,..,..,..,..,..
ROM,Romania,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.801800013,1.815899968,1.86590004,1.769500017,1.764799953,1.768,1.81,1.791,1.836,1.909,1.889,1.887,..,1.905,..,..,1.9166,..,..,..,..,..
RUS,Russian Federation,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,4.070400238,4.045599937,3.871700048,3.972300053,3.835099936,3.859,4.096,4.155,4.209,4.194,4.213,4.172,4,4.252,4,4,4.3089,..,..,..,..,..
RWA,Rwanda,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,0.040100001,..,..,..,..,..,..,..,..,0.019,..,0.05,0.024,..,..,..,..,..,..
SAS,South Asia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.428605647,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.574591113,..,..
SAU,Saudi Arabia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.433400035,..,..,1.335100055,..,..,..,1.66,..,..,..,1.397,..,..,1.37,..,..,1.622,0.939,..,..,..
SDN,Sudan,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,0.104800001,..,0.09,..,..,..,0.158,..,..,..,0.22,..,0.3,..,0.28,..,..,..
SEN,Senegal,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.054900002,..,0.067599997,..,0.095600002,0.075,0.093,0.093,0.095,..,..,..,..,..,0.06,..,..,..,0.059,..,..,..
SGP,Singapore,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.265799999,1.320299983,1.347800016,1.384799957,1.410599947,..,..,..,1.627,1.348,..,1.4,..,1.5,..,..,..,..,..,1.833,..,..
SID,Small island developing states,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.4254365,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SLB,Solomon Islands,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,0.156900004,..,..,0.14,..,..,..,0.127,..,..,..,0.13,..,0.186,..,..,..,..,..,..
SLE,Sierra Leone,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,0.073,..,..,..,..,..,..,..,0.03,..,..,..,0.016,..,..,..
SLV,El Salvador,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.839999974,..,..,0.660099983,..,0.91,..,1.071,..,..,1.211,..,1.24,..,..,..,1.5,..,1.596,..,..,..
SMR,San Marino,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,47.35,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SOM,Somalia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,0.042199999,..,..,..,0.04,..,..,..,..,..,..,..,..,0.035,..,..,..,..,..
SRB,Serbia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.99,2.035,..,..,..,..
SSA,Sub-Saharan Africa,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.136235567,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.189025438,..,..
STP,Sao Tome and Principe,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.530399978,..,0.327899993,..,..,..,0.467,..,..,..,..,..,..,..,0.49,..,..,..,..,..,..,..
SUR,Suriname,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.75,..,..,0.762000024,..,0.75,0.252,..,..,..,0.45,..,..,..,..,..,..,..,..,..,..,..
SVK,Slovak Republic,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,3.2,3.1,3.1,3.1,3.12,..,..,3,..,..,..,..
SVN,Slovenia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.990100026,2.07859993,2.090699911,2.030299902,2.189500094,2.121,2.135,2.147,2.178,2.135,2.17,2.194,2.253,..,..,2.4,2.424,..,2.473,..,..,..
SWE,Sweden,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,2.9,..,2.7,2.7,2.8,2.9,2.9,2.9,3,3,3.1,3.2,3.3,..,3.28,..,3.583,..,..,..,..,..
SWZ,Swaziland,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.107799999,..,..,..,..,..,0.151,..,..,..,0.176,..,..,..,0.16,..,..,..,..,..,..,..
SXM,Sint Maarten (Dutch part),SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SYC,Seychelles,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,5.788700104,..,1.027400017,..,..,1.324,..,..,..,..,..,..,..,1.51,..,..,..,..,..,..,..
SYR,Syrian Arab Republic,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.834800005,..,..,..,..,..,..,1.1,1.44,1.3,..,1.399,..,..,..,..,0.53,..,1.5,..,..,..
TCA,Turks and Caicos Islands,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TCD,Chad,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,0.033,..,..,..,..,..,..,0.025,..,..,0.04,..,..,..,..,..,..,..
TGO,Togo,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,0.087800004,..,..,0.056400001,0.076,..,..,..,..,..,0.057,..,..,0.04,..,..,..,0.053,..,..,..
THA,Thailand,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.225299999,0.226600006,0.233700007,0.233099997,..,0.24,0.365,..,..,0.301,0.37,..,0.305,..,0.298,..,..,..,..,..,..,..
TJK,Tajikistan,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,2.550899983,2.419199944,2.265700102,2.176700115,2.254100084,2.136,2.086,2.023,2.086,2.102,2.13,2.18,..,2.033,..,..,2.0128,..,..,..,..,..
TKM,Turkmenistan,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,3.613699913,3.672800064,3.588700056,3.5697999,3.53489995,3.17,3.222,3.171,..,..,..,..,4.179,..,..,..,2.49,2.438,..,..,..,..
TMP,Timor-Leste,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..
TON,Tonga,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,0.508300006,..,..,..,..,..,0.44,..,..,0.499,0.343,0.2912,..,..,..,..,..,..,..,..,..
TTO,Trinidad and Tobago,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.720000029,0.731599987,..,0.657700002,0.787999988,0.79,..,0.79,..,..,..,..,..,..,..,..,..,1.175,..,..,..,..
TUN,Tunisia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.528299987,0.536899984,0.645399988,0.650600016,0.567300022,0.663,..,0.7,..,..,..,..,..,..,1.34,..,..,..,..,1.19,..,..
TUR,Turkey,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.9,1,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.4,1.4,1.3,1.3,1.56,..,1.451,1.64,..,..
TUV,Tuvalu,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,0.5454546,0.91,..,..,..,..,0.636,..,..,..
TZA,Tanzania,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,0.041900002,0.041,..,..,..,..,..,..,0.02,..,..,..,0.008,..,..,..,..,..
UGA,Uganda,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,0.039999999,..,..,..,..,..,..,..,..,0.047,..,0.08,0.117,..,..,..,..,..,..
UKR,Ukraine,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,4.289500237,4.345200062,4.297100067,4.341800213,4.314199925,4.407,2.992,2.97,2.99,2.986,2.978,2.974,..,2.951,..,..,3.1254,..,..,..,..,..
UMC,Upper middle income,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.637839778,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.724413282,..,..
URY,Uruguay,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,3.680000067,..,3.226000071,..,..,3.56,3.703,..,..,3.745,..,..,3.65,..,..,..,..,4.181,3.736,..,..,..
USA,United States,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.8,1.9,1.9,1.9,..,2,2,2.1,2.1,2.2,2.56,2.2,2.3,..,2.672,..,..,..,..,..,..,..
UZB,Uzbekistan,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,3.387500048,3.424999952,3.321000099,3.337800026,3.295000076,3.239,3.171,3.115,3.085,2.975,2.946,2.885,..,2.745,..,2.65,..,2.617,..,..,..,..
VCT,St. Vincent and the Grenadines,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.460000008,0.134599999,..,..,..,0.46,..,0.871,..,..,0.7542,..,..,..,..,..,..,..,..,..,..,..
VEN,"Venezuela, RB",SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.564399958,..,..,..,..,1.94,..,2.029,..,..,..,1.94,..,..,..,..,..,..,..,..,..,..
VIR,Virgin Islands (U.S.),SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.649999976,..,..,..,..,1.645,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VNM,Vietnam,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.403899998,0.406599999,0.43720001,..,..,..,..,0.569,0.48,0.515,..,0.534,0.56,..,..,..,..,..,1.224,..,..,..
VUT,Vanuatu,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,0.099,..,..,..,..,..,0.11,..,..,..,..,..,..,0.14,..,..,..,0.116,..,..,..
WBG,West Bank and Gaza,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,..,..,..,..,..,..,0.5,..,..,0.837,..,..,..,..,..,..,..,..,..,..
WLD,World,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,1.214592387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.384360329,..,..
WSM,Samoa,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,0.36469999,..,..,..,0.344,..,0.33,0.702,..,..,..,0.28,..,0.27,..,..,..,..,..,..
YEM,"Yemen, Rep.",SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.007,..,..,..,..,0.247,0.23,..,0.2,..,..,0.219,..,..,0.33,..,..,..,..,0.3,..,..
ZAF,South Africa,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,..,..,0.624300003,..,..,..,0.593,..,..,..,..,0.692,..,..,0.77,..,..,..,..,..,..,..
ZAR,"Congo, Dem. Rep.",SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.066100001,..,..,..,..,..,0.069,..,..,..,..,..,..,..,0.11,..,..,..,..,..,..,..
ZMB,Zambia,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.091600001,..,..,..,..,0.069,..,..,..,..,..,..,..,..,0.12,..,0.055,..,..,..,..,..
ZWE,Zimbabwe,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",0,1,0.135399997,..,..,..,..,0.139,..,..,..,..,..,..,0.057,..,0.16,..,..,..,..,..,..,..
ABW,Aruba,SH.MLR.INCD,"Malaria incidence rate (per 100,000 people)",0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
